trip_id,start_time,end_time,headway_secs,exact_times
weekday_U7500_U750002_5,08:45:00,08:55:00,3300,0
weekday_U7500_U750001_5,10:16:00,10:26:00,3300,0
weekday_U7500_U750002_6,09:40:00,09:50:00,2400,0
weekday_U7500_U750001_6,11:01:00,11:11:00,2400,0
weekday_U7500_U750002_7,10:20:00,10:30:00,2400,0
weekday_U7500_U750001_7,11:36:00,11:46:00,2400,0
weekday_U7500_U750002_8,11:00:00,11:10:00,2400,0
weekday_U7500_U750001_8,12:16:00,12:26:00,2400,0
weekday_U7500_U750002_9,11:40:00,11:50:00,2400,0
weekday_U7500_U750001_9,12:56:00,13:06:00,2400,0
weekday_U7500_U750002_10,12:20:00,12:30:00,2400,0
weekday_U7500_U750001_10,13:36:00,13:46:00,2400,0
weekday_U7500_U750002_11,13:00:00,15:00:00,2400,0
weekday_U7500_U750001_11,14:16:00,16:16:00,2400,0
weekday_U7500_U750002_12,15:40:00,16:20:00,2400,0
weekday_U7500_U750001_12,16:56:00,17:36:00,2400,0
weekday_U7500_U750002_13,17:00:00,18:30:00,2700,0
weekday_U7500_U750001_13,18:26:00,19:56:00,2700,0
weekday_U7500_U750002_14,19:15:00,20:00:00,2700,0
weekday_U7500_U750001_14,20:41:00,21:26:00,2700,0
weekday_U7500_U750002_15,20:45:00,21:15:00,2700,0
weekday_U7500_U750001_15,21:46:00,22:46:00,2700,0
weekday_U7500_U750002_16,21:30:00,22:30:00,3600,0
weekday_U7500_U750001_16,22:31:00,23:31:00,3600,0
weekday_U7500_U750001_17,06:00:00,06:20:00,3600,0
weekend_U3020_U302002_0,06:00:00,06:30:00,1800,0
weekend_U3020_U302002_1,07:00:00,10:30:00,1800,0
weekend_U3020_U302002_2,11:15:00,12:00:00,2700,0
weekend_U3020_U302002_3,12:45:00,13:30:00,2700,0
weekend_U3020_U302002_4,14:10:00,14:50:00,2400,0
weekend_U3020_U302002_6,16:00:00,18:30:00,1800,0
weekend_U3020_U302002_7,19:00:00,19:30:00,1800,0
weekend_U3020_U302002_8,20:10:00,22:10:00,2400,0
weekday_U2540_U254002_6,09:25:00,14:05:00,2400,0
weekday_U2540_U254002_12,18:40:00,19:20:00,2400,0
weekday_U2540_U254002_14,21:00:00,22:00:00,3600,0
weekend_U7520_U752002_1,06:35:00,08:20:00,2100,0
weekend_U7520_U752001_1,07:35:00,09:20:00,2100,0
weekend_U7520_U752002_2,09:00:00,19:00:00,2400,0
weekend_U7520_U752001_2,10:00:00,20:00:00,2400,0
weekend_U7520_U752002_3,20:15:00,22:45:00,4500,0
weekend_U7520_U752001_3,21:15:00,22:30:00,4500,0
weekend_U7520_U752002_4,23:30:00,24:10:00,2700,0
weekend_U7520_U752001_5,06:00:00,06:30:00,1800,0
weekday_U8510_U851002_1,07:05:00,08:15:00,2100,0
weekday_U8510_U851002_2,08:50:00,10:00:00,2100,0
weekday_U8510_U851002_3,11:20:00,12:40:00,4800,0
weekday_U8510_U851002_4,14:00:00,15:20:00,4800,0
weekday_T1200_T120002_0,06:00:00,20:00:00,3600,0
weekend_U2540_U254002_3,07:35:00,08:45:00,2100,0
weekend_U2540_U254002_4,09:25:00,10:45:00,2400,0
weekend_U2540_U254002_5,12:05:00,13:25:00,4800,0
weekend_U2540_U254002_6,14:45:00,16:05:00,4800,0
weekend_U2540_U254002_7,16:40:00,19:00:00,2100,0
weekend_U2540_U254002_9,21:00:00,22:00:00,3600,0
weekend_T1200_T120002_0,06:00:00,20:00:00,3600,0
weekday_U2530_U253002_2,07:30:00,08:15:00,2700,0
weekday_U2530_U253002_4,09:45:00,10:30:00,2700,0
weekend_U7510_U751002_0,06:00:00,06:10:00,2400,0
weekend_U7510_U751001_0,07:00:00,07:10:00,2400,0
weekend_U7510_U751002_1,06:40:00,08:00:00,2400,0
weekend_U7510_U751001_1,07:56:00,09:16:00,2400,0
weekend_U7510_U751002_2,08:45:00,17:45:00,2700,0
weekend_U7510_U751001_2,10:06:00,19:06:00,2700,0
weekend_U7510_U751002_3,18:30:00,18:40:00,2700,0
weekend_U7510_U751001_3,19:51:00,20:01:00,2700,0
weekend_U7510_U751002_4,19:15:00,19:25:00,2700,0
weekend_U7510_U751001_4,20:31:00,20:41:00,2700,0
weekend_U7510_U751002_5,20:00:00,20:10:00,2700,0
weekend_U7510_U751001_5,21:01:00,21:11:00,2700,0
weekend_U7510_U751002_6,20:45:00,20:55:00,2700,0
weekend_U7510_U751001_6,21:41:00,21:51:00,2700,0
weekend_U7510_U751002_7,21:30:00,21:55:00,2700,0
weekend_U7510_U751001_7,22:26:00,22:36:00,2700,0
weekend_U7510_U751002_8,22:30:00,22:40:00,3600,0
weekend_U7510_U751001_8,23:30:00,23:40:00,3600,0
weekend_U7510_U751001_9,06:15:00,06:20:00,2700,0
weekday_U7820_U782002_0,06:00:00,06:10:00,2400,0
weekday_U7820_U782002_1,06:40:00,06:50:00,3000,0
weekday_U7820_U782001_1,07:30:00,07:40:00,3000,0
weekday_U7820_U782002_2,07:30:00,07:40:00,3600,0
weekday_U7820_U782001_2,08:25:00,08:35:00,3600,0
weekday_U7820_U782002_3,08:30:00,13:30:00,3600,0
weekday_U7820_U782001_3,09:30:00,14:30:00,3600,0
weekday_U7820_U782002_4,14:30:00,14:40:00,4200,0
weekday_U7820_U782001_4,15:40:00,15:50:00,4200,0
weekday_U7820_U782002_5,15:40:00,16:50:00,4200,0
weekday_U7820_U782001_5,16:50:00,18:00:00,4200,0
weekday_U7820_U782002_6,18:00:00,18:10:00,9000,0
weekday_U7820_U782001_6,19:15:00,19:25:00,9000,0
weekday_U7820_U782002_7,20:30:00,22:30:00,7200,0
weekday_U7820_U782001_7,21:30:00,23:30:00,7200,0
weekday_U2510_U251002_5,07:40:00,08:20:00,2400,0
weekday_U2510_U251002_10,11:40:00,13:40:00,2400,0
weekday_U2510_U251002_12,15:00:00,15:40:00,2400,0
weekday_U2510_U251002_18,20:10:00,21:00:00,3000,0
weekday_U2510_U251002_19,21:50:00,22:40:00,3000,0
weekend_T7530_T753002_0,05:45:00,06:45:00,3600,0
weekend_T7530_T753002_1,07:30:00,09:00:00,2700,0
weekend_T7530_T753002_2,10:00:00,16:00:00,3600,0
weekend_T7530_T753002_3,16:45:00,19:00:00,2700,0
weekend_T7530_T753002_4,20:00:00,20:30:00,3600,0
weekend_T7530_T753002_5,21:15:00,22:00:00,4500,0
weekend_T7530_T753002_6,22:30:00,23:30:00,3600,0
weekday_T7830_T783002_0,06:00:00,09:00:00,2700,0
weekday_T7830_T783002_1,10:00:00,16:00:00,3600,0
weekday_T7830_T783002_2,16:45:00,18:50:00,2700,0
weekday_T7830_T783002_3,19:00:00,20:00:00,4500,0
weekday_T7830_T783002_4,20:00:00,22:00:00,3600,0
weekend_T7830_T783002_0,06:00:00,09:00:00,2700,0
weekend_T7830_T783002_1,10:00:00,16:00:00,3600,0
weekend_T7830_T783002_2,16:45:00,18:50:00,2700,0
weekend_T7830_T783002_3,19:00:00,20:00:00,4500,0
weekend_T7830_T783002_4,20:00:00,22:00:00,3600,0
weekend_U2510_U251002_3,07:00:00,08:10:00,2100,0
weekend_U2510_U251002_4,08:45:00,09:20:00,2100,0
weekend_U2510_U251002_6,10:45:00,18:15:00,2700,0
weekend_T7900_T790002_0,06:00:00,06:30:00,1800,0
weekend_T7900_T790001_0,06:25:00,06:55:00,1800,0
weekend_T7900_T790002_1,07:00:00,08:00:00,1800,0
weekend_T7900_T790001_1,07:30:00,08:30:00,1800,0
weekend_T7900_T790002_2,08:40:00,12:00:00,2400,0
weekend_T7900_T790001_2,09:10:00,12:30:00,2400,0
weekend_T7900_T790002_3,12:40:00,13:13:00,2400,0
weekend_T7900_T790001_3,13:15:00,13:55:00,2400,0
weekend_T7900_T790002_4,13:20:00,14:00:00,2400,0
weekend_T7900_T790001_4,13:55:00,14:35:00,2400,0
weekend_T7900_T790002_5,14:30:00,15:00:00,1800,0
weekend_T7900_T790001_5,15:05:00,15:35:00,1800,0
weekend_T7900_T790002_6,15:40:00,18:20:00,2400,0
weekend_T7900_T790001_6,16:15:00,18:55:00,2400,0
weekend_T7900_T790002_7,19:10:00,20:00:00,3000,0
weekend_T7900_T790001_7,19:45:00,20:35:00,3000,0
weekend_T7900_T790002_8,20:45:00,21:18:00,3300,0
weekend_T7900_T790001_8,21:20:00,21:55:00,3300,0
weekend_T7900_T790002_9,21:40:00,22:05:00,3000,0
weekend_T7900_T790001_9,22:07:00,22:42:00,3000,0
weekend_T7900_T790002_10,22:30:00,23:30:00,3600,0
weekend_T7900_T790001_10,22:57:00,23:32:00,3600,0
weekday_U7510_U751002_0,06:00:00,06:10:00,1200,0
weekday_U7510_U751001_0,07:00:00,07:10:00,1200,0
weekday_U7510_U751002_1,06:20:00,06:30:00,1200,0
weekday_U7510_U751001_1,07:40:00,07:50:00,1200,0
weekday_U7510_U751002_2,06:40:00,06:50:00,1200,0
weekday_U7510_U751001_2,08:10:00,08:20:00,1200,0
weekday_U7510_U751002_3,07:00:00,07:10:00,1200,0
weekday_U7510_U751001_3,08:40:00,08:50:00,1200,0
weekday_U7510_U751002_4,07:20:00,07:30:00,1200,0
weekday_U7510_U751001_4,09:10:00,09:20:00,1200,0
weekday_U7510_U751002_5,07:40:00,07:50:00,1200,0
weekday_U7510_U751001_5,09:15:00,09:25:00,1200,0
weekday_U7510_U751002_6,08:00:00,08:10:00,2400,0
weekday_U7510_U751001_6,09:40:00,09:50:00,2400,0
weekday_U7510_U751002_7,08:40:00,08:50:00,2400,0
weekday_U7510_U751001_7,10:10:00,10:20:00,2400,0
weekday_U7510_U751002_8,09:20:00,09:30:00,2400,0
weekday_U7510_U751001_8,10:40:00,10:50:00,2400,0
weekday_U7510_U751002_9,10:00:00,14:00:00,1800,0
weekday_U7510_U751001_9,11:20:00,15:20:00,1800,0
weekday_U7510_U751002_10,14:30:00,14:40:00,1800,0
weekday_U7510_U751001_10,15:50:00,16:00:00,1800,0
weekday_U7510_U751002_11,15:00:00,15:10:00,1800,0
weekday_U7510_U751001_11,16:20:00,16:30:00,1800,0
weekday_U7510_U751002_12,15:30:00,15:40:00,1800,0
weekday_U7510_U751001_12,16:50:00,17:00:00,1800,0
weekday_U7510_U751002_13,16:00:00,16:10:00,1800,0
weekday_U7510_U751001_13,17:20:00,17:30:00,1800,0
weekday_U7510_U751002_14,16:30:00,16:40:00,1800,0
weekday_U7510_U751001_14,18:00:00,18:10:00,1800,0
weekday_U7510_U751002_15,17:00:00,17:10:00,1800,0
weekday_U7510_U751001_15,18:30:00,18:40:00,1800,0
weekday_U7510_U751002_16,17:30:00,17:40:00,1800,0
weekday_U7510_U751001_16,19:00:00,19:10:00,1800,0
weekday_U7510_U751002_17,18:20:00,18:30:00,3000,0
weekday_U7510_U751001_17,19:50:00,20:00:00,3000,0
weekday_U7510_U751002_18,18:40:00,18:50:00,1200,0
weekday_U7510_U751001_18,20:10:00,20:20:00,1200,0
weekday_U7510_U751002_19,19:20:00,20:29:00,4200,0
weekday_U7510_U751001_19,20:30:00,22:10:00,4200,0
weekday_U7510_U751002_20,20:30:00,21:39:00,4200,0
weekday_U7510_U751001_20,21:40:00,22:50:00,4200,0
weekday_U7510_U751002_21,21:30:00,22:30:00,3600,0
weekday_U7510_U751001_21,22:30:00,23:30:00,3600,0
weekday_U7510_U751001_22,06:20:00,06:30:00,2400,0
weekday_T2500_T250002_2,07:00:00,07:15:00,900,0
weekday_T2500_T250002_3,07:30:00,08:00:00,900,0
weekday_T2500_T250002_4,08:15:00,10:00:00,900,0
weekday_T2500_T250002_5,10:20:00,11:00:00,1200,0
weekday_T2500_T250002_8,12:30:00,13:00:00,1800,0
weekday_T2500_T250002_9,13:30:00,15:30:00,1800,0
weekday_T2500_T250002_11,16:20:00,17:00:00,1200,0
weekday_T2500_T250002_12,17:20:00,17:40:00,1200,0
weekday_T2500_T250002_13,18:00:00,18:20:00,1200,0
weekday_T2500_T250002_14,18:40:00,19:00:00,1200,0
weekday_T2500_T250002_15,19:40:00,20:20:00,2400,0
weekend_U7700_U770002_0,06:00:00,06:10:00,2400,0
weekend_U7700_U770001_0,07:06:00,07:16:00,2400,0
weekend_U7700_U770002_1,06:40:00,08:00:00,2400,0
weekend_U7700_U770001_1,07:51:00,09:11:00,2400,0
weekend_U7700_U770002_2,08:45:00,10:15:00,2700,0
weekend_U7700_U770001_2,09:56:00,11:26:00,2700,0
weekend_U7700_U770001_3,12:21:00,13:21:00,2700,0
weekend_U7700_U770002_4,11:45:00,12:30:00,2700,0
weekend_U7700_U770001_4,13:06:00,13:51:00,2700,0
weekend_U7700_U770001_5,14:26:00,15:36:00,2700,0
weekend_U7700_U770002_6,14:00:00,17:00:00,2700,0
weekend_U7700_U770001_6,15:21:00,18:21:00,2700,0
weekend_U7700_U770001_7,19:21:00,20:21:00,3000,0
weekend_U7700_U770002_8,18:50:00,19:50:00,3600,0
weekend_U7700_U770001_8,20:11:00,22:01:00,3600,0
weekend_U7700_U770002_10,21:30:00,22:30:00,3600,0
weekend_U7700_U770001_10,22:31:00,23:31:00,3600,0
weekday_U5060_U506002_0,06:00:00,07:30:00,2700,0
weekday_U5060_U506001_0,07:45:00,09:45:00,2700,0
weekday_U5060_U506002_6,12:05:00,14:20:00,2700,0
weekday_U5060_U506001_6,14:00:00,16:00:00,2700,0
weekday_U5060_U506002_13,21:30:00,22:30:00,3600,0
weekday_U5060_U506001_13,22:30:00,23:30:00,3600,0
weekday_U5060_U506001_14,06:35:00,07:10:00,2100,0
weekend_U8010_U801001_0,07:00:00,08:00:00,3600,0
weekend_U8010_U801001_1,08:30:00,09:30:00,4800,0
weekend_U8010_U801001_2,10:00:00,11:00:00,4800,0
weekend_U8010_U801001_3,11:10:00,12:10:00,4800,0
weekend_U8010_U801001_4,12:30:00,13:30:00,4800,0
weekend_U8010_U801001_5,14:05:00,15:05:00,4800,0
weekend_U8010_U801001_6,15:30:00,16:30:00,5100,0
weekend_U8010_U801001_7,16:40:00,17:40:00,5100,0
weekend_U8010_U801001_8,18:10:00,19:10:00,5100,0
weekend_U8010_U801001_9,19:30:00,20:30:00,5100,0
weekend_U8010_U801001_10,21:00:00,21:50:00,5100,0
weekend_U8010_U801001_11,22:30:00,23:15:00,5100,0
weekend_U8010_U801001_12,23:30:00,25:00:00,4200,0
weekend_U8010_U801002_13,23:30:00,23:59:00,4200,0
weekend_U8010_U801001_14,06:00:00,06:40:00,3600,0
weekend_U8220_U822002_0,06:00:00,09:00:00,1800,0
weekend_U8220_U822002_1,09:35:00,16:35:00,2100,0
weekend_U8220_U822002_2,17:05:00,20:05:00,1800,0
weekend_U8220_U822002_3,21:05:00,23:05:00,3600,0
weekday_U1710_U171001_0,06:40:00,07:40:00,1200,0
weekday_U1710_U171002_3,06:30:00,06:50:00,1200,0
weekday_U1710_U171001_3,08:25:00,08:45:00,1200,0
weekday_U1710_U171002_4,07:25:00,08:00:00,2100,0
weekday_U1710_U171001_4,09:20:00,09:55:00,2100,0
weekday_U1710_U171002_6,09:10:00,16:45:00,2100,0
weekday_U1710_U171001_6,10:45:00,18:20:00,2100,0
weekday_U1710_U171002_8,17:55:00,18:30:00,2100,0
weekday_U1710_U171001_8,19:25:00,20:00:00,2100,0
weekday_U1710_U171002_9,19:15:00,20:00:00,2700,0
weekday_U1710_U171001_9,20:35:00,21:20:00,2700,0
weekday_U1710_U171002_12,22:15:00,23:00:00,2700,0
weekday_U1710_U171001_12,23:16:00,24:01:00,2700,0
weekday_U1730_U173002_0,05:30:00,06:00:00,900,0
weekday_U1730_U173001_0,06:50:00,07:20:00,900,0
weekday_U1730_U173002_1,06:10:00,06:30:00,600,0
weekday_U1730_U173001_1,07:35:00,07:55:00,600,0
weekday_U1730_U173002_2,06:40:00,08:00:00,600,0
weekday_U1730_U173001_2,08:15:00,09:45:00,600,0
weekday_U1730_U173002_3,08:15:00,14:30:00,900,0
weekday_U1730_U173001_3,09:40:00,15:55:00,900,0
weekday_U1730_U173002_4,14:45:00,17:45:00,900,0
weekday_U1730_U173001_4,16:15:00,19:15:00,900,0
weekday_U1730_U173001_5,19:30:00,20:50:00,900,0
weekday_U1730_U173002_6,18:30:00,21:00:00,1800,0
weekday_U1730_U173001_6,19:50:00,22:20:00,1800,0
weekday_U1730_U173002_7,21:30:00,22:00:00,1800,0
weekday_U1730_U173001_7,22:45:00,23:15:00,1800,0
weekday_U1730_U173001_8,23:35:00,24:40:00,1800,0
weekend_U1730_U173002_0,05:30:00,06:30:00,1200,0
weekend_U1730_U173001_0,06:40:00,07:40:00,1200,0
weekend_U1730_U173002_2,07:10:00,09:10:00,1200,0
weekend_U1730_U173001_2,08:25:00,10:25:00,1200,0
weekend_U1730_U173002_4,09:50:00,17:30:00,1200,0
weekend_U1730_U173001_4,11:15:00,18:55:00,1200,0
weekend_U1730_U173002_6,18:30:00,20:30:00,1800,0
weekend_U1730_U173001_6,19:45:00,21:45:00,1800,0
weekend_U1730_U173002_8,21:30:00,22:30:00,1800,0
weekend_U1730_U173001_8,22:41:00,23:41:00,1800,0
weekday_U1800_U180001_0,06:05:00,06:30:00,1200,0
weekday_U1800_U180002_1,05:50:00,06:10:00,1200,0
weekday_U1800_U180001_1,06:25:00,06:45:00,1200,0
weekday_U1800_U180001_2,07:20:00,07:50:00,1200,0
weekday_U1800_U180002_3,07:00:00,07:30:00,1800,0
weekday_U1800_U180001_3,08:00:00,08:30:00,1800,0
weekday_U1800_U180002_4,08:00:00,08:30:00,1800,0
weekday_U1800_U180001_4,08:50:00,09:20:00,1800,0
weekday_U1800_U180002_5,09:00:00,10:30:00,1800,0
weekday_U1800_U180001_5,09:50:00,11:20:00,1800,0
weekday_U1800_U180002_6,11:00:00,15:30:00,1800,0
weekday_U1800_U180001_6,11:50:00,16:20:00,1800,0
weekday_U1800_U180001_7,16:55:00,17:35:00,1800,0
weekday_U1800_U180001_8,17:25:00,18:15:00,1800,0
weekday_U1800_U180001_9,18:00:00,18:50:00,2100,0
weekday_U1800_U180001_10,18:40:00,19:25:00,1800,0
weekday_U1800_U180002_11,18:15:00,18:50:00,2100,0
weekday_U1800_U180001_11,19:15:00,19:50:00,2100,0
weekday_U1800_U180001_12,20:05:00,20:40:00,2100,0
weekday_U1800_U180002_13,20:20:00,21:15:00,3300,0
weekday_U1800_U180001_13,21:00:00,21:55:00,3300,0
weekday_U1800_U180001_14,22:45:00,23:15:00,3300,0
weekday_U1800_U180001_15,23:35:00,24:05:00,3000,0
weekend_U1800_U180002_0,05:30:00,08:30:00,1800,0
weekend_U1800_U180001_0,06:05:00,09:05:00,1800,0
weekend_U1800_U180002_1,09:10:00,17:50:00,2400,0
weekend_U1800_U180001_1,09:55:00,18:35:00,2400,0
weekend_U1800_U180001_2,19:15:00,19:45:00,2400,0
weekend_U1800_U180001_3,20:05:00,20:35:00,3000,0
weekend_U1800_U180002_4,20:15:00,22:05:00,3300,0
weekend_U1800_U180001_4,21:00:00,22:50:00,3300,0
weekend_U1800_U180001_5,23:35:00,24:55:00,3300,0
weekend_U1900_U190002_0,05:30:00,05:50:00,1200,0
weekend_U1900_U190001_0,06:05:00,06:25:00,1200,0
weekend_U1900_U190002_1,06:10:00,06:30:00,1200,0
weekend_U1900_U190001_1,07:00:00,07:20:00,1200,0
weekend_U1900_U190002_2,06:50:00,07:30:00,1200,0
weekend_U1900_U190001_2,07:40:00,08:20:00,1200,0
weekend_U1900_U190002_3,08:00:00,11:00:00,1800,0
weekend_U1900_U190001_3,08:55:00,11:55:00,1800,0
weekend_U1900_U190002_6,12:30:00,19:00:00,1800,0
weekend_U1900_U190001_6,13:30:00,20:00:00,1800,0
weekend_U1900_U190002_7,19:30:00,21:00:00,1800,0
weekend_U1900_U190001_7,20:20:00,21:50:00,1800,0
weekend_U1900_U190002_8,21:30:00,22:30:00,1800,0
weekend_U1900_U190001_8,22:15:00,23:15:00,1800,0
weekend_U1900_U190001_9,23:40:00,24:50:00,1800,0
weekend_U1910_U191002_0,05:30:00,22:00:00,3300,0
weekend_U2020_U202001_0,06:30:00,07:29:00,1200,0
weekend_U2020_U202002_1,05:50:00,07:10:00,1200,0
weekend_U2020_U202001_1,07:00:00,08:20:00,1200,0
weekend_U2020_U202001_2,08:45:00,09:55:00,1500,0
weekend_U2020_U202001_3,09:20:00,10:40:00,1500,0
weekend_U2020_U202002_4,08:30:00,18:00:00,1800,0
weekend_U2020_U202001_4,09:50:00,19:20:00,1800,0
weekend_U2020_U202002_5,18:30:00,19:50:00,2400,0
weekend_U2020_U202001_5,19:55:00,21:15:00,2400,0
weekend_U2020_U202002_6,20:30:00,21:10:00,2400,0
weekend_U2020_U202001_6,21:50:00,22:30:00,2400,0
weekend_U2020_U202001_7,23:00:00,23:55:00,2400,0
weekend_U2020_U202001_8,23:35:00,24:50:00,2100,0
weekend_U2020_U202001_9,24:00:00,24:59:00,2100,0
weekend_U2530_U253002_2,07:30:00,08:15:00,2700,0
weekend_U2530_U253002_4,09:45:00,10:30:00,2700,0
weekend_U2530_U253002_6,14:00:00,16:00:00,7200,0
weekday_U2500_U250001_0,05:53:00,06:23:00,1200,0
weekday_U2500_U250001_1,06:21:00,06:48:00,1200,0
weekday_U2500_U250002_2,06:00:00,06:10:00,600,0
weekday_U2500_U250001_2,06:43:00,6:53:00,600,0
weekday_U2500_U250001_3,07:13:00,07:46:00,600,0
weekday_U2500_U250002_4,06:30:00,06:40:00,600,0
weekday_U2500_U250001_4,07:28:00,07:38:00,600,0
weekday_U2500_U250002_5,06:50:00,07:40:00,600,0
weekday_U2500_U250001_5,07:53:00,08:43:00,600,0
weekday_U2500_U250002_6,07:50:00,08:30:00,600,0
weekday_U2500_U250001_6,08:53:00,09:33:00,600,0
weekday_U2500_U250002_7,08:45:00,09:15:00,900,0
weekday_U2500_U250001_7,09:48:00,10:18:00,900,0
weekday_U2500_U250002_8,09:30:00,12:45:00,900,0
weekday_U2500_U250001_8,10:26:00,13:41:00,900,0
weekday_U2500_U250002_9,13:00:00,13:45:00,900,0
weekday_U2500_U250001_9,14:03:00,14:48:00,900,0
weekday_U2500_U250002_10,14:00:00,17:15:00,900,0
weekday_U2500_U250001_10,15:03:00,18:18:00,900,0
weekday_U2500_U250002_11,17:30:00,18:00:00,900,0
weekday_U2500_U250001_11,18:33:00,19:03:00,900,0
weekday_U2500_U250002_12,18:20:00,19:00:00,1200,0
weekday_U2500_U250001_12,19:28:00,20:08:00,1200,0
weekday_U2500_U250002_13,19:30:00,20:00:00,1800,0
weekday_U2500_U250001_13,20:33:00,21:03:00,1800,0
weekday_U2500_U250002_14,20:30:00,21:30:00,1800,0
weekday_U2500_U250001_14,21:23:00,22:23:00,1800,0
weekday_U2500_U250001_15,22:53:00,23:33:00,1800,0
weekday_U2500_U250001_16,23:13:00,23:48:00,1800,0
weekday_U2500_U250001_17,23:33:00,24:03:00,1800,0
weekday_T2010_T201002_0,05:30:00,05:45:00,900,0
weekday_T2010_T201001_0,06:00:00,06:20:00,900,0
weekday_T2010_T201001_1,6:35:00,7:06:00,900,0
weekday_T2010_T201001_2,06:57:00,07:29:00,1200,0
weekday_T2010_T201001_3,07:25:00,07:55:00,1200,0
weekday_T2010_T201001_4,07:50:00,08:20:00,1200,0
weekday_T2010_T201002_5,07:25:00,07:50:00,1500,0
weekday_T2010_T201001_5,08:10:00,08:35:00,1500,0
weekday_T2010_T201002_6,08:15:00,08:40:00,1500,0
weekday_T2010_T201001_6,09:01:00,09:26:00,1500,0
weekday_T2010_T201002_7,09:05:00,09:30:00,1500,0
weekday_T2010_T201001_7,09:41:00,10:06:00,1500,0
weekday_T2010_T201002_8,10:00:00,12:00:00,1800,0
weekday_T2010_T201001_8,10:36:00,12:36:00,1800,0
weekday_T2010_T201001_9,13:08:00,13:38:00,1800,0
weekday_T2010_T201002_10,13:00:00,14:00:00,1800,0
weekday_T2010_T201001_10,13:38:00,14:38:00,1800,0
weekday_T2010_T201002_11,14:30:00,15:30:00,1800,0
weekday_T2010_T201001_11,15:13:00,16:13:00,1800,0
weekday_T2010_T201001_12,16:38:00,17:13:00,1500,0
weekday_T2010_T201001_13,17:03:00,17:43:00,1500,0
weekday_T2010_T201001_14,17:32:00,18:26:00,1500,0
weekday_T2010_T201002_15,17:15:00,17:45:00,1800,0
weekday_T2010_T201001_15,18:08:00,18:38:00,1800,0
weekday_T2010_T201001_16,19:02:00,19:52:00,1800,0
weekday_T2010_T201001_17,19:32:00,20:12:00,2100,0
weekday_T2010_T201002_18,19:25:00,20:00:00,2100,0
weekday_T2010_T201001_18,20:07:00,20:42:00,2100,0
weekday_T2010_T201001_19,21:12:00,21:42:00,2100,0
weekday_T2010_T201002_20,21:10:00,22:55:00,2100,0
weekday_T2010_T201001_20,21:40:00,23:25:00,2100,0
weekday_T2010_T201001_21,24:00:00,24:25:00,2100,0
weekday_U7720_U772002_0,05:30:00,06:00:00,1800,0
weekday_U7720_U772001_0,07:00:00,07:30:00,1800,0
weekday_U7720_U772002_1,06:15:00,06:30:00,900,0
weekday_U7720_U772001_1,08:00:00,08:30:00,900,0
weekday_U7720_U772002_2,06:45:00,07:00:00,900,0
weekday_U7720_U772001_2,08:45:00,09:00:00,900,0
weekday_U7720_U772002_4,07:40:00,08:00:00,1200,0
weekday_U7720_U772001_4,09:50:00,10:10:00,1200,0
weekday_U7720_U772002_5,08:30:00,09:30:00,1800,0
weekday_U7720_U772001_5,10:30:00,11:10:00,1800,0
weekday_U7720_U772002_7,10:20:00,11:00:00,1200,0
weekday_U7720_U772001_7,12:00:00,12:40:00,1200,0
weekday_U7720_U772002_8,11:30:00,12:00:00,1800,0
weekday_U7720_U772001_8,13:00:00,13:30:00,1800,0
weekday_U7720_U772002_10,12:40:00,13:00:00,1200,0
weekday_U7720_U772001_10,14:10:00,14:30:00,1200,0
weekday_U7720_U772002_11,13:30:00,14:00:00,1800,0
weekday_U7720_U772001_11,15:00:00,15:40:00,1800,0
weekday_U7720_U772002_12,14:30:00,15:00:00,1800,0
weekday_U7720_U772001_12,16:10:00,16:30:00,1800,0
weekday_U7720_U772002_13,15:20:00,16:00:00,1200,0
weekday_U7720_U772001_13,16:50:00,17:30:00,1200,0
weekday_U7720_U772002_14,16:20:00,17:00:00,1200,0
weekday_U7720_U772001_14,18:00:00,19:00:00,1200,0
weekday_U7720_U772002_15,17:30:00,18:00:00,1800,0
weekday_U7720_U772001_15,19:30:00,20:00:00,1800,0
weekday_U7720_U772002_16,18:40:00,20:00:00,2400,0
weekday_U7720_U772001_16,20:30:00,21:30:00,2400,0
weekday_U7720_U772002_17,21:00:00,22:00:00,3600,0
weekday_U7720_U772001_17,22:30:00,23:30:00,3600,0
weekday_U7720_U772001_18,06:00:00,06:30:00,1800,0
weekend_U7720_U772002_0,05:30:00,05:50:00,1200,0
weekend_U7720_U772001_0,06:45:00,07:05:00,1200,0
weekend_U7720_U772002_1,06:10:00,06:35:00,1500,0
weekend_U7720_U772001_1,07:35:00,08:00:00,1500,0
weekend_U7720_U772002_2,07:00:00,09:00:00,1800,0
weekend_U7720_U772001_2,08:30:00,10:30:00,1800,0
weekend_U7720_U772002_3,09:40:00,11:00:00,2400,0
weekend_U7720_U772001_3,11:20:00,12:40:00,2400,0
weekend_U7720_U772002_4,11:30:00,12:30:00,1800,0
weekend_U7720_U772001_4,13:10:00,14:10:00,1800,0
weekend_U7720_U772002_5,13:00:00,13:30:00,1800,0
weekend_U7720_U772001_5,14:45:00,15:15:00,1800,0
weekend_U7720_U772002_6,14:00:00,14:30:00,1800,0
weekend_U7720_U772001_6,15:40:00,16:20:00,1800,0
weekend_U7720_U772002_7,15:00:00,15:45:00,2700,0
weekend_U7720_U772001_7,16:50:00,17:30:00,2700,0
weekend_U7720_U772002_8,16:30:00,17:15:00,2700,0
